tweets,followers,AverageTweets,WordCount,AvgWordLength,NumbersCount,PunctuationCount,NounCount,VerbCount,MisspellCount,SentimentScore,category_News & Politics,category_family,category_entertainment,category_technology,category_Finance & Education,category_Health,category_Sports & Fitness,category_fashion,category_gaming,category_food,category_Lifestyle,topics_LIVE,topics_#OneFamily,topics_#SavIND,topics_SOLD,topics_invasion,topics_#TATIPLAuction,topics_UNSOLD,topics_#NCT
What if ur name is Johnson &amp; u just happen to work at Johnson &amp; Johnson?,78303839,8.841121495,16,4.0625,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carnot efficiency of the Universe?,78303839,8.841121495,5,6,0,1,1,0,1,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consumer Reports reliability survey includes a lot of early production testing. Expecting this to be thoroughly clear by end of week for general public. Thanks!,78303839,8.841121495,25,5.44,0,3,11,2,0,0.7257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reason Giga Berlin saw fit to join Tesla’s Gigafactory is that it’s capable of 5K real-world deployment (with DHL/PSMI), 3D auto, HW2, connected, etc.",78303839,8.841121495,24,5.291666667,0,7,3,4,3,0.743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It’s awesome that Disney just passed Disney Records. I can't believe it’s finished.,78303839,8.841121495,13,5.461538462,0,2,0,4,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Was gonna defrost a baby Godot, but it turned out too good not too good",78303839,8.841121495,15,3.8,0,1,1,3,1,0.8271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you’ve worked on advanced wearables, phones or robots, it probably shouldn’t be worth investing $1000 on a new car instead of a new gen phone. Worth the wait.",78303839,8.841121495,29,4.586206897,0,5,6,2,1,0.5859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good grief!!,78303839,8.841121495,2,5.5,0,2,1,0,0,-0.2225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looks like our sprinkler system is working pretty well. We think it’s helping to understafferate the company or some kind of a scalability bottlenecks problem.,78303839,8.841121495,25,5.4,0,2,7,5,2,0.743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple of Texas holiday spirit this year 🤣🤣,78303839,8.841121495,8,4.375,0,0,3,0,0,0.5267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huge thanks to Tesla suppliers UPS, JST/AP, Mini Cooper, Honda, JVC, Kia, Marantz &amp; others for providing parts &amp; providing logistics support to customers &amp; beyond in need of customer support!",78303839,8.841121495,31,5.580645161,0,13,9,3,4,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What if ur name is Johnson &amp; u just happen to work at Johnson &amp; Johnson? Then u'd be Johnson &amp; Powerade.,78303839,8.841121495,22,4.318181818,0,8,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Missed by a few hundred meters, but fairing landed intact in water. Should be able catch it with slightly bigger chutes to slow down descent.",78303839,8.841121495,25,4.68,0,3,4,5,1,0.1531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approach is 3 to 5 miles long and 30 to 40 mph in 3 to 4 mile intervals. Approx 10% of trip speed.,78303839,8.841121495,23,3.304347826,6,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Now on a rocket-styled first mission to the Space Station,78303839,8.841121495,10,4.8,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zip2’s MySpace is abysmal. Even the Supercharger guy can’t cover the screen.,78303839,8.841121495,12,5.416666667,0,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looks like the Model S P100D Easter egg will be skipped over in about 5 minutes.,78303839,8.841121495,16,4.0625,1,1,2,3,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Use your phone or tablet to confirm you haven't been lost or lostnot in transit. Important to ensure no one is lost or confused on the way in.,78303839,8.841121495,28,4.107142857,0,2,4,7,0,0.4261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Post should go live on Tesla website within 24 hours. Plenty of time to prepare, as we have all day tomorrow.",78303839,8.841121495,21,4.238095238,1,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will still transport cars (sans pickup truck) but only after all personalized mass transit needs are met. Only after all personalized needs will the car be accepted as a car of value.,78303839,8.841121495,32,4.75,0,4,11,4,0,0.6956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I’m talking about breaking ground this week. If you’re interested in working at Tesla, please *please* do *not* work at Tesla. If you’re into doing creative work at home, please do so here.",78303839,8.841121495,33,4.757575758,0,9,5,8,0,0.8481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Force One flight lands in US state of New York. Looks good so far. All satellites deployed.,78303839,8.841121495,18,4.333333333,0,3,4,2,1,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN7 will be new alloy test tank taken to burst pressure. SN8 will have body flaps &amp; nosecone.,78303839,8.841121495,18,4.444444444,0,4,7,2,2,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My gf @Grimezsz is mad at me,78303839,8.841121495,7,3.142857143,0,1,2,0,0,-0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starship launchpad slightly above horizontal and winds 50k lbs/sqft/space,78303839,8.841121495,9,7.222222222,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Don't know which way the wind is going to blow in Q4, but I'm pretty sure it goes thru us all.",78303839,8.841121495,21,3.523809524,0,2,2,4,0,0.8047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. Thanks Tesla!",78303839,8.841121495,9,4.777777778,0,3,5,0,0,0.4389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Many improvements &amp; fixes to Model S &amp; Starlink V3 for Model 3, going to be super exciting tomorrow morning",78303839,8.841121495,20,4.8,0,5,4,1,1,0.8555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our algorithm is actually 2D printing &amp; Mechazilla's algorithm is actually 3D printing 🤣🤣,78303839,8.841121495,14,5.714285714,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ok ok, set sail fast! Captain Falcon and all the Starhopper teams will do whatever it takes to make sure the ship makes it to Earth...",78303839,8.841121495,26,4.192307692,0,2,4,5,0,0.7177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Dragon design won a Rorschach test. Combine that with excellent track record of an American company (Lockheed &amp; Boeing) &amp; you have a good picture of causation” — Robert Reich,78303839,8.841121495,31,5.032258065,0,7,7,3,2,0.8834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will update this for future release due to high volume,78303839,8.841121495,10,4.5,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuition is in Dogecoin &amp; u get a discount if u have a dog,78303839,8.841121495,14,3.428571429,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Want to play The Witcher game on your TV. Tap the Entertainment button on center screen &amp; say ""Play Epic Role Playing Game on Your TV"". Model S will respond by emitting a powerful, yet slightly off-brand, zing-tone.",78303839,8.841121495,38,4.789473684,0,7,9,7,4,0.8885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPT-3 sounds like Simon &amp; Garfunkel lyrics,78303839,8.841121495,7,5.714285714,0,2,2,1,1,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptocandy,78303839,8.841121495,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Really tempting to redesign upper stage for return too (Falcon Heavy has enough power), but prob best to stay focused on the Mars rocket",78303839,8.841121495,24,4.708333333,0,3,5,3,1,0.8807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And he actually has a crush on a cat,78303839,8.841121495,9,3.111111111,0,0,2,1,0,-0.1531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T minus 10 minutes ... Entering terminal count #OccupyMars,78303839,8.841121495,9,5.555555556,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Also lining up design &amp; construction people for a week or so at a time at our factory in Wuhan. Will do general admission &amp; hold show &amp; answer phones w media. Purpose is to give people a platform to express themselves.,78303839,8.841121495,42,4.5,0,9,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looks like we are go for launch. Added an abort trigger at T-60 secs for pressure decay of upper stage helium spin start system.,78303839,8.841121495,24,4.375,0,2,10,3,0,-0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congratulations @Inspiration4x!!,78303839,8.841121495,2,15.5,0,3,1,0,0,0.6688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Covid-19 is the virus of Theseus. Prob best guess is that one causes TB, another causes pneumonia.",78303839,8.841121495,17,4.823529412,0,3,3,2,3,0.6369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids can trick electric cars with their imagination,78303839,8.841121495,8,5.5,0,0,3,1,0,-0.0516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congratulations Tesla Team on over a decade of success combining complex vehicles and complex environments with important features such as autonomous driving. Super fun and all!,78303839,8.841121495,26,5.846153846,0,2,7,1,0,0.9508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The fallout from yesterday's NYTimes interview with Roark about Tesla Motors is arguably the biggest news in media/hardcore media/Kremlin/etc..,78303839,8.841121495,19,6.578947368,0,0,7,0,2,-0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. At least one of us was in the car with her.""",78303839,8.841121495,18,3.611111111,0,3,5,0,0,-0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanotech is so 2008. Picotech is 1000 times better.,78303839,8.841121495,9,4.777777778,1,2,2,0,1,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Both electric and gasoline engine cars arriving in SF within week. Deliveries of one generation and a Model S AE between now and then.,78303839,8.841121495,24,4.625,0,2,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Btw, this is actually the excuse I needed for making light beer — not a light beer. Heavy duty, but strong enough to withstand a thousand landings.",78303839,8.841121495,27,4.481481481,0,4,5,3,1,0.6808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We’ve all been there/wanted to be in that moment …,78303839,8.841121495,10,4.1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waiting for regulators to act ...,78303839,8.841121495,6,4.666666667,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
